SL.no.,Key,Key_Pair,Flight_UD_s,Flight_DD_s,Dwell_Time_s,Is_Overlap,Session_WPM
1065,i,<space>_i,0.0843880176544189,0.1569602489471435,0.0374400615692138,0,92.44
1066,<space>,i_<space>,0.1137168407440185,0.1511569023132324,0.0538334846496582,0,92.44
1067,h,<space>_h,0.1039316654205322,0.1577651500701904,0.0469057559967041,0,92.44
1068,a,h_a,0.0169136524200439,0.063819408416748,0.0645496845245361,0,92.44
1069,v,a_v,0.0112702846527099,0.0758199691772461,0.0345664024353027,0,92.44
1070,e,v_e,0.0540435314178466,0.0886099338531494,0.0627238750457763,0,92.44
1071,<space>,e_<space>,0.102781057357788,0.0487375259399414,0.046809434890747,1,92.44
1072,g,<space>_g,0.1155598163604736,0.1623692512512207,0.0533735752105712,0,92.44
1073,i,g_i,0.0083034038543701,0.0616769790649414,0.0575182437896728,0,92.44
1074,v,i_v,0.0536606311798095,0.1111788749694824,0.0632009506225586,0,92.44
1075,e,v_e,0.0830178260803222,0.1462187767028808,0.0778319835662841,0,92.44
1076,n,e_n,0.112889289855957,0.0298714637756347,0.0509734153747558,1,92.44
1077,<space>,n_<space>,0.0590126514434814,0.1099860668182373,0.0553064346313476,0,92.44
1078,t,<space>_t,0.0688333511352539,0.1241397857666015,0.0549049377441406,0,92.44
1079,h,t_h,0.0022845268249511,0.0571894645690918,0.0537588596343994,0,92.44
1080,i,h_i,0.0961508750915527,0.1499097347259521,0.05434250831604,0,92.44
1081,s,i_s,0.0182225704193115,0.0725650787353515,0.0732085704803466,0,92.44
1082,<space>,s_<space>,0.0228939056396484,0.0961024761199951,0.0575156211853027,0,92.44
1083,t,<space>_t,0.114609956741333,0.1721255779266357,0.0580551624298095,0,92.44
1084,o,t_o,0.0060377120971679,0.0640928745269775,0.0515885353088378,0,92.44
1085,<space>,o_<space>,0.1272065639495849,0.1787950992584228,0.0465705394744873,0,92.44
1086,c,<space>_c,0.4743103981018066,0.520880937576294,0.0917549133300781,0,92.44
1087,o,c_o,0.536907434463501,0.0625970363616943,0.0354983806610107,1,92.44
1088,n,o_n,0.1146457195281982,0.1501441001892089,0.0446817874908447,0,92.44
1089,f,n_f,0.0649471282958984,0.1096289157867431,0.0678374767303466,0,92.44
1090,u,f_u,0.0321717262268066,0.1000092029571533,0.0453219413757324,0,92.44
1091,s,u_s,0.0742781162261962,0.1196000576019287,0.0860118865966796,0,92.44
1092,e,s_e,0.0751421451568603,0.16115403175354,0.0649864673614502,0,92.44
1093,<space>,e_<space>,0.0100255012512207,0.0750119686126709,0.0577008724212646,0,92.44
1094,y,<space>_y,0.2085175514221191,0.2662184238433838,0.0953116416931152,0,92.44
1095,o,y_o,0.1594197750091552,0.2547314167022705,0.0632784366607666,0,92.44
1096,u,o_u,0.0717694759368896,0.1350479125976562,0.0533289909362793,0,92.44
1097,h,START,0.0,0.0,0.0704708099365234,1,80.74
1098,e,h_e,0.0183324813842773,0.0888032913208007,0.0775287151336669,0,80.74
1099,l,e_l,0.7660906314849854,0.8436193466186523,0.0581390857696533,0,80.74
1100,l,l_l,0.0666356086730957,0.124774694442749,0.0641140937805175,0,80.74
1101,o,l_o,0.3259925842285156,0.3901066780090332,0.098884105682373,0,80.74
1102,<space>,o_<space>,0.0876741409301757,0.1865582466125488,0.0705952644348144,0,80.74
1103,c,<space>_c,0.0653524398803711,0.1359477043151855,0.0923159122467041,0,80.74
1104,n,a_n,0.1020393371582031,0.048403263092041,0.0414090156555175,1,80.74
1105,a,c_a,0.0536360740661621,0.1459519863128662,0.0948736667633056,0,80.74
1106,<space>,n_<space>,0.0651102066040039,0.1115806102752685,0.0599277019500732,0,80.74
1107,y,<space>_y,0.1046075820922851,0.1645352840423584,0.0393738746643066,0,80.74
